User,Distance
1863781,1.71097380262843
1863783,1.3154738615791697
1863784,8.663464689065666
1863786,2.162189796841688
1863787,16366.125402737016
1863788,202.8166108084419
1863790,0.8636336937345019
1863791,1.9986150039396535
1863797,240.52510438618262
1863792,1.8543655172526683
1863793,2.963608206351672
1863794,2.928021921863372
1863796,2.1891374465189957
1863798,12.484239809004315
1863800,5.874597405892288
1863801,11.528488894684502
1863802,0.9435189680696436
1863804,71.03792756625487
1863805,244.25300714970908
1863811,5.075107594615635
1863806,24.389429267056702
1863807,2.7457447503106764
1863808,0.6317342431325739
1863810,1.0099912694581556
1863820,1.2481894485637535
1863814,11.616142510980723
1863815,1.8835705072346598
1863816,313.23460000960625
1863827,407.2477386799992
1863818,1.2714163583636124
1863821,6.106388687587237
1863822,9.596187218576267
1863836,4.8323196117217515
1863837,0.44812615099828923
1863823,0.9436108203670133
1863842,481.61816663335185
1863830,7.468676243280171
1863834,1.8930831147489493
1863845,21.226988672451895
1863835,1.928399427359527
1863848,12.608298623969878
1863840,28.65435858160868
1863851,2.495273495702518
1863843,3.80027586434292
1863844,27.769962765675057
1863847,7.423194269068743
1863857,7.329443899465676
1863849,1311.0297859556317
1863852,22.616453233902117
1863854,5.508358606266867
1863855,8.28416933029011
1863859,2.8489334810661755
1863860,2.556998372393417
1863861,2.270063103058262
1863862,1.5239626301507947
1863863,17246.65606167083
1863866,5.220481204382923
1863867,5.9951138793557766
1863868,1.868477271187392
1863869,16276.855299876977
1863870,15328.297900508109
1863881,0.5368806318212628
1863882,170.24197417527364
1863886,1.5909169830677525
1863896,0.9122564441782149
1863885,1.5794390243219973
1863889,1.588313584723978
1863894,12.89868838602835
1863897,177.10175040817015
1863898,4.628569721102446
1863901,0.9325170552062353
1863902,445.40208451009283
1863904,0.9765281668159684
1863905,0.755572929262559
1863908,9.751330452261683
1863919,8.379363927022261
1863911,8.517253056983414
1863914,1.1303397503211388
1863916,2.5555398307088866
1863918,24.08711903066654
1863927,7.990500642846516
1863922,3.5091530058863034
1863923,277.90792908529136
1863924,15286.580523762466
1863925,7.775260979025709
1863928,3.1137456764569706
1863930,1.6934823184054544
1863931,8.047413517040413
1863935,7.267347435447484
1863936,15443.482717539031
1863946,4.07014727665912
1863937,1.560465210234013
1863939,5.018688334603246
1863953,2.772055345851751
1863940,2.247479782989254
1863942,177.71698454178215
1863948,1.0103566404519335
1863950,72.97946015294661
1863954,1.5822540022113303
1863955,15.646024405035101
1863956,3.0453222891983116
1863958,0.6800032714825569
1863960,75.38064103036751
1863974,3.5977023806137303
1863962,4.979480238419231
1863966,3.802227894884257
1863967,1643.6321595851196
1863972,167.70671877972168
1863975,95.21245267869327
1863982,4.715190531731144
1863977,1.6539531596730417
1863978,0.7268276011944987
1863979,6.7429432081352285
1863980,18.1973219117453
1863983,4.536122355131322
1863986,3.3607229850299545
1863987,8.924245073322163
1863994,416.70056457548407
1863988,115.44948994347034
1863991,3.9261347060896186
1863992,3.0180462475013585
1864000,1.4867479590065396
1863993,6.754123397924211
1864006,15.010952354641486
1863996,3.7114338114857808
1863997,8.505810280064585
1863999,1.2705505538012907
1864003,14876.684470960337
1864007,4.870967992005304
1864011,16655.92770908252
1864014,3.3132710638519622
1864016,9.542172055703096
1864017,57.34110875810784
1864018,0.991106279885215
1864027,7.2624467531186365
1864021,26.51339617242747
1864022,43.88527473314071
1864023,2942.648216548866
1864024,11.505645955647745
1864028,1.6873102710848862
1864029,4.137597176003139
1864030,16257.087967320684
1864039,4.308202179251882
1864034,38.04218638921319
1864035,0.5913325944439033
1864037,9.287500028074003
1864038,0.1546310750698909
1864052,4.0841175770691445
1864041,1.0029052600908384
1864055,1.5307423299413752
1864043,4.548667425295182
1864049,17.36121190568226
1864050,1.7397948623454187
1864054,1212.0485287485224
1864057,1.555670423814499
1864064,1.0966983594670185
1864058,12.48504869111692
1864067,134.5670283195689
1864059,409.995738529885
1864060,54.96464554758214
1864062,5.2822232458819975
1864066,4.371825131316023
1864068,2.3450096704740466
1864076,3.2719884466911715
1864074,2.484928028216458
1864081,2.211630837856658
1864075,1.1300498873655584
1864070,0.5683168350745506
1864079,0.22781803477419846
1864080,1728.7884047326206
1864094,2.861811054232525
1864082,2.0145752134613155
1864088,7.7486841268083015
1864090,87.30489696935156
1864093,0.7588158993869037
1864095,4.092255906409564
1864096,1.8476131447122743
1864097,2.7030900000796145
1864099,2.647602710874549
1864100,5.348592865656692
1864101,4.0151990041476475
1864108,4.151865196529889
1864103,6.334786670363461
1864105,1221.1476187757673
1864106,1.0951773277987487
1864107,9.991419914183084
1864109,1.7182440411091229
1864110,9.28674760170813
1864111,1.7389612482542418
1864113,15246.966021040584
1864115,19.69524471570459
1864118,438.6875585708849
1864119,12.873736650010564
1864121,1.3042506276502923
1864125,112.31194098506099
1864122,7.631101085189016
1864124,2.760645083321232
1864131,0.9167759292704022
1864132,75.03042884808568
1864133,6.645183280981389
1864134,8.893881565757237
1864143,1.217587250582044
1864137,4.3802758010717735
1864138,3.7588446283056527
1864140,8.21298711111591
1864142,1.6143011612683764
1864146,15110.305451981152
1864147,67.51499216468571
1864148,4.859920927806718
1864157,0.6922663207484623
1864149,78.63853821191398
1864153,9.621852534670747
1864155,0.8887347673413466
1864156,16015.495387005887
1864159,15.973481866050342
1864168,2.295373439875833
1864160,0.9904102487529692
1864161,35.98968840492338
1864165,1.0051292182991889
1864167,2.7729715373506103
1864169,0.8895804042163927
1864170,0.6497726865462076
1864171,11.249967464095528
1864172,1.6355057733536311
1864173,16.44707984317361
1864174,15790.053038259992
1864175,1.5020079132880164
1864177,1340.7147862486954
1864180,12.608363555581407
1864182,31.711047876625866
1864183,4.752604971815039
1864185,10.557147473211392
1864187,10.389826686882634
1864190,48.674490616454634
1864191,56.85699086818086
1864195,15376.14804645285
1864200,1.1594227301813618
1864209,2.8199178500924647
1864201,1.163189218383617
1864202,4.552515640608885
1864203,1.7167788515806877
1864206,74.29772708073537
1864211,5.975866333883351
1864212,13.522197677445932
1864217,0.8734413571799671
1864213,3.6413020454012535
1864214,139.36639770848362
1864224,0.5033849825073918
1864225,2.498426950196215
1864215,127.07453528029725
1864216,2.7371896318395548
1864218,3.8107373288940685
1864230,1.3792490843538012
1864223,2.679927940211446
1864226,4.826286857795879
1864227,2.277098809766023
1864229,17.614388624790138
1864231,8.097087362871127
1864232,15.96476049256477
1864233,119.14708427993082
1864234,6.329975914681409
1864236,1.519051703113598
1864246,306.7757983992123
1864245,137.75180475996186
1864237,1.0031499994951312
1864244,1.0274102030909311
1864238,147.22596294419748
1864250,3.513789733370142
1864252,1.6232430576611638
1864253,0.7293281884377513
1864257,15.5920784440285
1864258,2.778155582104897
1864259,4.666107915235653
1864268,14.415272475008576
1864262,3.848996448612932
1864263,2.8639820821296196
1864264,15.729892555674352
1864272,2.6004533931367546
1864266,6.041636972263531
1864277,11.19788096114829
1864270,54.247129917172735
1864271,14995.82999263954
1864271,14995.830104570681
1864274,14990.28330687015
1864280,4.6503970105931005
1864282,3.7322115680912415
1864283,0.898683808090171
1864298,3.025436676658942
1864286,5.748311146090082
1864303,8.833106765578643
1864289,250.7974609941418
1864297,2.476835168026287
1864299,53.38617572559943
1864304,0.6138297123213527
1864310,8.299130240356574
1864305,1.7151934458649742
1864313,3.5554411659874385
1864306,3.6345286752657646
1864308,4.152508260998351
1864309,8.042437383706455
1864317,1.1882457466348275
1864320,16.445078733946367
1864322,5.372680445182289
1864311,0.5016057192414177
1864314,2.2699980538371327
1864315,2.6033795244715616
1864316,0.8674374667426137
1864324,4.978351443511022
1864327,200.40186467439628
1864328,2.96093859514934
1864336,4.993200824251138
1864331,17.58709429603196
1864332,7.844639923143284
1864334,0.812994874648345
1864337,8.649245183541964
1864339,2.0797265474727595
1864351,508.10693041331456
1864342,3.2411294462539546
1864354,1.8596131559545406
1864346,115.56388753900411
1864349,172.1029499107536
1864350,15057.693040937966
1864352,0.4718121220853404
1864360,0.7615638688200369
1864361,0.1253528032483246
1864362,0.7968402465035733
1864378,0.6402716668712024
1864363,2.189326602262262
1864367,1.4232317199320925
1864372,1.758073759316815
1864377,9.21031644669828
1864379,2.5414106375946734
1864382,100.89379556015581
1864383,58.647480757051405
1864384,4.301933447401212
1864392,0.2266411568399118
1864386,0.7389836265242452
1864387,1.9190674905284248
1864388,47.211512604046014
1864389,20.154559731473476
1864393,0.8147991337758288
1864401,1249.45937629627
1864395,102.99930731825361
1864405,4.56193485750102
1864397,597.2164588813546
1864398,32.35239071527941
1864403,1.0722160339054074
1864408,4.5197124665975
1864412,1.9884991202440585
1864413,0.9204168300573854
1864414,6.66216262370664
1864419,343.1017971785693
1864430,6.808655529529057
1864432,11.11045347807673
1864420,19.432850802565614
1864426,11.917141247516568
1864427,0.5435739055436172
1864435,3.7908733057166906
1864434,101.01252031149915
1864439,0.450171822890139
1864437,263.97416420663774
1864436,830.9708042349963
1864440,5.722285853957189
1864449,3.3039086236115867
1864441,2.5684552409308723
1864452,3.0379433522609074
1864454,1.9386026771788922
1864457,0.868617320374381
1864445,3.201774066710206
1864446,4.295933453168792
1864447,4.071236517107705
1864450,24.645919779146404
1864458,0.940540309840275
1864467,1.8232949807418644
1864461,8.718530591672565
1864470,116.69125927056504
1864472,2.531724609084811
1864464,3.53642298998689
1864465,13.322944713124055
1864466,4.908058606542466
1864468,1.6459361359943485
1864480,0.6425049955627057
1864473,1.7577789439478888
1864475,9.744497248420364
1864477,1.8501615964563607
1864478,65.36023704185781
1864484,0.7428048018544133
1864485,1870.5622160441458
1864486,1.0493676874449431
1864487,0.7210662037263095
1864488,2.7376257770120795
1864489,0.31704910236306777
1864492,1.1432155602284397
1864494,0.7163739843198164
1864495,1.888455646828579
1864496,2.762672704264214
1864503,598.6545291806682
1864504,1091.4733267929926
1864497,13.995166102186056
1864498,1.2509190569481694
1864500,1.482642213390558
1864501,849.0546557328787
1864517,0.8222696461864033
1864518,0.9693564078186524
1864519,0.7804491210777236
1864505,953.3734266377013
1864506,1215.7518551606076
1864532,3.032074463520585
1864510,17.44853594758989
1864516,1.805738701595603
1864522,0.49118734473178416
1864538,960.2141415748745
1864527,368.4101829913538
1864534,0.7776507910687777
1864535,3.1512746977298476
1864537,5.003461447599295
1864539,2.020956260744251
1864541,17.701207617734635
1864547,10.165858904681144
1864542,5.074233778637994
1864543,3.163362378627343
1864550,1.045457236420995
1864544,162.508769455244
1864545,6.768915860688237
1864548,251.38120177529035
1864549,16.97190754630163
1864552,67.63498522945572
1864553,180.6040248477742
1864554,2.2942030842402685
1864556,3.1906869468075154
1864564,0.4647930420363543
1864557,57.75894904209042
1864566,2.8897713687143254
1864567,37.040295557041524
1864558,11.667717076348849
1864560,16.644012136758512
1864561,1.5657469087829758
1864572,2.734145533617818
1864565,1.8573667526978435
1864568,49.85343544837005
1864569,0.525472341165803
1864570,4.518505870927124
1864573,45.30865135572699
1864575,3.922926601781672
1864576,15983.07799744208
1864577,15279.109901648688
1864580,2.1804565674878864
1864588,1.5543458445390068
1864582,3.1931053818203585
1864592,0.7959376785962243
1864593,4.102696224010647
1864584,0.43846859976521
1864586,4.280731788108616
1864587,2.08744702814923
1864591,21.663098816701513
1864596,1.8004357203462207
1864598,1.7916553079369564
1864602,3.204922819240613
1864604,2.908235619536169
1864605,3.784294978271186
1864608,16.227990053974715
1864606,33.70279880159704
1864607,0.45945121039736436
1864613,2.6243356969423166
1864600,6.914922375558914
1864616,7.1831421818170735
1864617,3.7316173213622874
1864609,0.7475764007361938
1864611,13.969360047957263
1864612,229.06032932620533
1864614,5.292769124001379
1864625,6.674209533673614
1864620,208.07176443650562
1864621,6.326933844983936
1864622,1.0432166710980182
1864623,15522.163458294855
1864630,1.4695640094175408
1864636,4.860892347893649
1864630,1.3077016093852032
1864633,12.750644352714284
1864634,43.84605614051474
1864635,1.8655932198957546
1864639,14.331805628464194
1864642,0.7235750796320232
1864643,2.319367786649202
1864645,29.792257633594865
1864648,2.5970702795165246
1864649,1.8955073914936036
1864659,5.157832701933374
1864651,3.0453438117372067
1864654,0.9925087483057922
1864655,303.2545109891256
1864664,0.7245675548876184
1864658,14963.701758639101
1864666,9.328166285480897
1864660,99.68822915481583
1864669,2.189219601401342
1864661,30.015829749926418
1864672,55.0556830253405
1864663,14.998697060479847
1864677,5.703208274899492
1864679,10.34965596918223
1864665,15530.051695250562
1864668,57.833522099054676
1864671,898.7693716121046
1864674,76.16596034047222
1864691,7.82732063443608
1864693,0.5049071871291572
1864704,20.276291316203682
1864694,24.310462785902075
1864709,0.4765666472302933
1864710,3.1317496088533825
1864713,3.3485987755216455
1864698,2028.7894260632409
1864716,1417.4887992589734
1864699,13.859267808334728
1864700,278.3582903552677
1864708,30.801393943326794
1864722,4.320211161629861
1864715,6.708352318813449
1864718,15114.32499476237
1864719,0.8853172667384354
1864726,3.584892628459146
1864721,3.998357599458538
1864723,5.075187676293902
1864724,0.9015993859725446
1864725,36.94395420671242
1864727,5.8041153608158575
1864728,1.1434650050571553
1864731,18.089733199067645
1864732,1.148425484061501
1864734,2.3691745488224747
1864735,86.27072973027356
1864736,266.64498527321274
1864739,109.2183942406285
1864740,2.1316337532991607
1864747,2.6895931136865445
1864749,30.91122549070652
1864741,1.0220161268800003
1864742,11.955756112598182
1864756,30.83090478601713
1864743,2.448623297754061
1864745,22.64566916521915
1864751,4.327745484246893
1864754,14977.02684638297
1864757,8.025983465823609
1864759,228.21985308693343
1864760,2.4318092059048397
1864761,1.8194786512546752
1864769,13.404894654597985
1864763,20.2034316430996
1864771,2.2402118352420946
1864764,1.992402831404708
1864765,2.822532241078952
1864767,2.1607339128726717
1864770,3.4055160963163
1864772,3.7576436008758147
1864781,0.8256021821858047
1864780,10.43650022102342
1864783,3.4716007166638208
1864776,119.54861199158297
1864775,7.4605001521374845
1864778,8.214064786478541
1864782,10.510336983058455
1864788,11.374425900667323
1864789,8.240806142990609
1864784,0.7401293411187017
1864785,288.3169451005923
1864794,1.4111089722671777
1864786,16440.35918483163
1864787,563.6270806178206
1864791,2.628796975156659
1864793,174.52330596407288
1864795,1.2770591920953696
1864809,1.696285095280531
1864797,0.7288223351439412
1864800,2.0973400627374437
1864812,3.7606050957891943
1864805,0.6648615104005589
1864806,2.339274043108789
1864816,2.844633524602218
1864810,8.347916644999318
1864821,14902.213493881663
1864811,57.408099951442956
1864828,2.7341221164895333
1864813,0.46571727088220205
1864815,5.255238670732745
1864832,7.654654673952668
1864817,5.1284650855574725
1864834,3.1121135080460745
1864835,87.28283054606494
1864826,2.0343058009928106
1864829,75.09925751175682
1864831,39.52619587191002
1864843,0.38841558239614593
1864833,2.088780454198872
1864849,2.396670945321272
1864840,3.518074841016625
1864841,0.6545275249086154
1864842,7.359811593364003
1864847,3.3703412824336505
1864850,1.371904411879214
1864851,6.439722402299347
1864853,1.5580175507660696
1864854,63.445820114013685
1864856,5.099777632290305
1864857,15434.190010022821
1864858,0.3086701337097198
1864864,360.199515617071
1864859,2.7213343024118806
1864866,189.94565194927782
1864860,211.52658524337355
1864861,0.8290773191574048
1864869,3.1267651602416233
1864862,0.788946538285834
1864865,1.9067294347844799
1864875,2.0357235458831338
1864867,3.6789429082307157
1864868,11.089218750030541
1864870,1.93942696891809
1864872,1.1107476395328804
1864876,7.188222526788754
1864881,3.9043942657230613
1864877,1.1057014450767046
1864878,1.6849828090312131
1864879,1.1605829454647023
1864880,1.6918316466311993
1864882,1.2343190789695337
1864892,1193.5035445018264
1864884,46.58686970219775
1864885,5.880687581832337
1864898,8.353933781133629
1864886,8.498358040889014
1864891,26.071596371294184
1864894,1.4514213358013528
1864897,1.8431570525670742
1864904,1.1234285968599393
1864900,779.903599893189
1864906,0.23570835331526369
1864907,332.8814934181863
1864901,0.32927543867148984
1864902,13.194985835614924
1864903,112.78060570014455
1864905,79.27095642102431
1864908,638.7973149386032
1864909,8.52403792051049
1864910,1.7543234366449687
1864918,3.5277069523307842
1864911,285.15192508457517
1864914,4.3114559053830295
1864916,153.43516334281395
1864917,0.5986933221470108
1864924,2.003457134098639
1864919,6.145774679028039
1864922,20.755159147122086
1864923,355.81743853121486
1864931,1518.8003843200975
1864927,1188.3907808185043
1864935,4.503674494948207
1864926,0.21188552884541534
1864939,8.19878993259283
1864941,2.4047245351417867
1864929,37.34939764211523
1864930,1.4579149123024149
1864934,77.03963858354928
1864937,1.2959201485510108
1864942,14981.866784384438
1864944,1140.3455769977786
1864954,6.0461098253809435
1864946,14.524281694338914
1864948,17.439906704463176
1864952,3.337662717336067
1864953,14.566947501317706
1864955,7.1252317747725264
1864959,2.758868235765977
1864960,1047.7766532675537
1864961,341.07643119224076
1864962,2.6578146807621277
1864963,0.6741442716298124
1864964,1.908394059098525
1864965,15153.32345475424
1864967,479.9744667381711
1864968,24.17493263480771
1864971,6.071176137037496
1864972,15324.398002506603
1864973,0.9815158089227444
1864976,8.940730435510941
1864977,5.87233254654723
1864978,20.761567021616194
1864979,1.3419302484730184
1864980,111.80169619328778
1864981,23.662188133395368
1864982,4.039648205827868
1864983,6.533858820467991
1864987,3.8105074192373043
1864998,2.857469535876539
1864992,14968.995296762429
1864994,1.8550343299981744
1864995,37.095464477337366
1865009,1.5435057449737355
